date,soil_moisture_percent,air_temperature_celsius
2018/7/26 14:02,10.81,31.38
2018/7/26 14:17,10.94,31.82
2018/7/26 14:32,11.07,31.96
2018/7/26 14:47,10.94,31.87
2018/7/26 15:02,10.94,31.6
2018/7/26 15:17,10.94,31.2
2018/7/26 15:32,10.81,30.89
2018/7/26 15:47,10.55,30.72
2018/7/26 16:02,10.68,31.12
2018/7/26 16:17,10.55,30.32
2018/7/26 16:32,10.03,30.28
2018/7/26 16:47,10.42,29.66
2018/7/26 17:02,10.29,28.86
2018/7/26 17:17,10.55,28.07
2018/7/26 17:32,10.42,26.91
2018/7/26 17:47,10.55,25.92
2018/7/26 18:02,10.17,25.2
2018/7/26 18:17,9.91,24.84
2018/7/26 18:32,10.43,24.48
2018/7/26 18:47,10.43,24.34
2018/7/26 19:02,10.43,23.93
2018/7/26 19:17,10.17,23.51
2018/7/26 19:32,10.04,23.24
2018/7/26 19:47,9.92,22.91
2018/7/26 20:02,10.43,22.68
2018/7/26 20:17,10.3,22.44
2018/7/26 20:32,9.92,22.21
2018/7/26 20:47,9.92,22.07
2018/7/26 21:02,10.04,22.12
2018/7/26 21:17,10.3,21.97
2018/7/26 21:32,10.3,21.83
2018/7/26 21:47,10.43,21.69
2018/7/26 22:02,9.79,21.69
2018/7/26 22:17,10.43,21.5
2018/7/26 22:32,10.43,21.45
2018/7/26 22:47,10.43,21.45
2018/7/26 23:02,9.79,21.45
2018/7/26 23:17,9.79,21.26
2018/7/26 23:32,10.04,21.12
2018/7/26 23:47,10.17,21.07
2018/7/27 00:02,10.04,20.98
2018/7/27 00:17,10.17,20.93
2018/7/27 00:32,10.3,20.83
2018/7/27 00:47,9.91,20.83
2018/7/27 01:02,9.91,20.79
2018/7/27 01:17,9.78,20.69
2018/7/27 01:32,10.17,20.64
2018/7/27 01:47,10.17,20.64
2018/7/27 02:02,9.78,20.64
2018/7/27 02:17,10.17,20.59
2018/7/27 02:32,10.04,20.64
2018/7/27 02:47,9.78,20.55
2018/7/27 03:02,10.04,20.64
2018/7/27 03:17,10.17,20.45
2018/7/27 03:32,9.78,20.45
2018/7/27 03:47,9.65,20.4
2018/7/27 04:02,9.78,20.35
2018/7/27 04:17,9.53,20.26
2018/7/27 04:32,9.78,20.21
2018/7/27 04:47,10.29,20.16
2018/7/27 05:02,9.91,20.16
2018/7/27 05:17,9.65,20.16
2018/7/27 05:32,9.91,20.26
2018/7/27 05:47,10.29,20.3
2018/7/27 06:02,9.91,20.35
2018/7/27 06:17,10.16,20.45
2018/7/27 06:32,9.78,20.74
2018/7/27 06:47,9.65,21.07
2018/7/27 07:02,10.03,21.41
2018/7/27 07:17,9.65,21.93
2018/7/27 07:32,9.9,22.3
2018/7/27 07:47,9.9,22.72
2018/7/27 08:02,9.78,23
2018/7/27 08:17,9.9,23.37
2018/7/27 08:32,9.77,23.83
2018/7/27 08:47,9.77,24.34
2018/7/27 09:02,9.64,24.98
2018/7/27 09:17,9.9,25.83
2018/7/27 09:32,9.51,27.04
2018/7/27 09:47,9.26,28.6
2018/7/27 10:02,9.63,31.91
2018/7/27 10:17,9.49,43.54
2018/7/27 10:32,9.1,41.91
2018/7/27 10:47,9.35,47.86
2018/7/27 11:02,8.97,49.53
2018/7/27 11:17,8.84,49.47
2018/7/27 11:32,9.23,51.26
2018/7/27 11:47,8.97,40.33
2018/7/27 12:02,9.48,35.27
2018/7/27 12:17,9.26,37.15
2018/7/27 12:32,9.3,41.76
2018/7/27 12:47,9.43,34.23
2018/7/27 13:02,9.31,32.44
2018/7/27 13:17,9.7,31.96
2018/7/27 13:32,9.57,32.09
2018/7/27 13:47,9.83,32.31
2018/7/27 14:02,9.96,31.82
2018/7/27 14:17,9.7,32.53
2018/7/27 14:32,9.83,33.11
2018/7/27 14:47,9.7,33.02
2018/7/27 15:02,9.82,33.02
2018/7/27 15:17,9.95,32.84
2018/7/27 15:32,9.57,32.49
2018/7/27 15:47,9.69,32.93
2018/7/27 16:02,9.57,32.13
2018/7/27 16:17,9.31,31.12
2018/7/27 16:32,9.31,30.5
2018/7/27 16:47,9.44,29.35
2018/7/27 17:02,9.56,29.04
2018/7/27 17:17,9.44,28.38
2018/7/27 17:32,9.56,27.27
2018/7/27 17:47,9.18,25.97
2018/7/27 18:02,9.05,25.11
2018/7/27 18:17,9.31,24.79
2018/7/27 18:32,9.44,24.57
2018/7/27 18:47,9.18,24.11
2018/7/27 19:02,9.44,23.79
2018/7/27 19:17,9.56,23.42
2018/7/27 19:32,9.18,23.1
2018/7/27 19:47,9.43,22.96
2018/7/27 20:02,9.18,22.63
2018/7/27 20:17,9.18,22.54
2018/7/27 20:32,9.31,22.35
2018/7/27 20:47,9.18,22.12
2018/7/27 21:02,9.31,22.07
2018/7/27 21:17,9.18,21.93
2018/7/27 21:32,9.3,21.83
2018/7/27 21:47,9.56,21.74
2018/7/27 22:02,9.18,21.55
2018/7/27 22:17,9.18,21.55
2018/7/27 22:32,9.05,21.41
2018/7/27 22:47,9.3,21.26
2018/7/27 23:02,9.17,21.07
2018/7/27 23:17,9.43,20.93
2018/7/27 23:32,8.92,20.93
2018/7/27 23:47,9.3,20.79
2018/7/28 00:02,9.3,20.74
2018/7/28 00:17,9.56,20.64
2018/7/28 00:32,9.05,20.45
2018/7/28 00:47,9.43,20.35
2018/7/28 01:02,9.17,20.26
2018/7/28 01:17,9.56,20.21
2018/7/28 01:32,9.68,20.06
2018/7/28 01:47,9.43,19.96
2018/7/28 02:02,9.68,19.96
2018/7/28 02:17,9.43,19.82
2018/7/28 02:32,8.92,19.77
2018/7/28 02:47,9.3,19.77
2018/7/28 03:02,9.3,19.67
2018/7/28 03:17,8.91,19.57
2018/7/28 03:32,9.04,19.48
2018/7/28 03:47,9.43,19.33
2018/7/28 04:02,9.55,19.43
2018/7/28 04:17,9.42,19.28
2018/7/28 04:32,9.42,19.23
2018/7/28 04:47,9.3,19.33
2018/7/28 05:02,9.42,19.28
2018/7/28 05:17,9.42,19.18
2018/7/28 05:32,8.91,19.03
2018/7/28 05:47,9.3,18.93
2018/7/28 06:02,9.42,18.98
2018/7/28 06:17,9.17,19.03
2018/7/28 06:32,9.3,19.28
2018/7/28 06:47,9.29,19.62
2018/7/28 07:02,9.04,20.11
2018/7/28 07:17,8.91,20.64
2018/7/28 07:32,9.17,21.12
2018/7/28 07:47,9.29,21.36
2018/7/28 08:02,9.29,21.64
2018/7/28 08:17,9.04,22.07
2018/7/28 08:32,8.91,22.49
2018/7/28 08:47,8.91,23.14
2018/7/28 09:02,9.29,24.06
2018/7/28 09:17,9.16,25.02
2018/7/28 09:32,8.91,26.28
2018/7/28 09:47,8.65,28.38
2018/7/28 10:02,9.29,30.54
2018/7/28 10:17,8.51,42.42
2018/7/28 10:32,9.14,41.91
2018/7/28 10:47,8.5,48.72
2018/7/28 11:02,9,49.88
2018/7/28 11:17,8.99,52.86
2018/7/28 11:32,8.35,51.75
2018/7/28 11:47,8.35,47.19
2018/7/28 12:02,8.48,40.43
2018/7/28 12:17,8.87,40.62
2018/7/28 12:32,8.24,42.31
2018/7/28 12:47,8.24,35.22
2018/7/28 13:02,8.63,33.87
2018/7/28 13:17,8.63,33.69
2018/7/28 13:32,8.13,33.92
2018/7/28 13:47,8.38,33.56
2018/7/28 14:02,8.25,34.27
2018/7/28 14:17,8.38,34.77
2018/7/28 14:32,8,34.68
2018/7/28 14:47,8.12,34.32
2018/7/28 15:02,8.37,34.91
2018/7/28 15:17,8.12,35
2018/7/28 15:32,8.12,34.5
2018/7/28 15:47,8.24,34.77
2018/7/28 16:02,8.12,33.96
2018/7/28 16:17,7.74,33.25
2018/7/28 16:32,8.12,32.4
2018/7/28 16:47,7.99,31.51
2018/7/28 17:02,8.12,30.19
2018/7/28 17:17,8.12,29.61
2018/7/28 17:32,8.12,28.55
2018/7/28 17:47,8.25,27.49
2018/7/28 18:02,8,26.64
2018/7/28 18:17,7.87,26.19
2018/7/28 18:32,7.62,25.56
2018/7/28 18:47,8.25,25.25
2018/7/28 19:02,7.62,25.02
2018/7/28 19:17,7.87,24.89
2018/7/28 19:32,7.62,24.57
2018/7/28 19:47,8.25,24.16
2018/7/28 20:02,7.5,23.79
2018/7/28 20:17,7.5,23.7
2018/7/28 20:32,8,23.28
2018/7/28 20:47,8.13,23.14
2018/7/28 21:02,7.87,22.91
2018/7/28 21:17,7.87,22.72
2018/7/28 21:32,7.87,22.63
2018/7/28 21:47,7.5,22.54
2018/7/28 22:02,7.87,22.4
2018/7/28 22:17,7.87,22.35
2018/7/28 22:32,7.5,22.26
2018/7/28 22:47,7.87,22.07
2018/7/28 23:02,7.87,21.97
2018/7/28 23:17,8,21.93
2018/7/28 23:32,8.13,21.88
2018/7/28 23:47,7.75,21.83
2018/7/29 00:02,7.62,21.55
2018/7/29 00:17,7.87,21.55
2018/7/29 00:32,7.87,21.55
2018/7/29 00:47,7.62,21.36
2018/7/29 01:02,7.75,21.31
2018/7/29 01:17,7.75,21.17
2018/7/29 01:32,7.5,21.12
2018/7/29 01:47,8.12,21.17
2018/7/29 02:02,7.49,21.17
2018/7/29 02:17,8,21.07
2018/7/29 02:32,7.49,20.98
2018/7/29 02:47,7.75,21.07
2018/7/29 03:02,7.49,21.26
2018/7/29 03:17,7.62,21.45
2018/7/29 03:32,7.74,21.55
2018/7/29 03:47,7.37,21.69
2018/7/29 04:02,7.49,21.83
2018/7/29 04:17,7.62,21.79
2018/7/29 04:32,7.62,21.79
2018/7/29 04:47,7.87,21.64
2018/7/29 05:02,7.74,21.79
2018/7/29 05:17,7.74,21.64
2018/7/29 05:32,7.62,21.31
2018/7/29 05:47,7.87,21.17
2018/7/29 06:02,7.74,21.31
2018/7/29 06:17,7.37,21.74
2018/7/29 06:32,7.74,21.97
2018/7/29 06:47,7.74,22.49
2018/7/29 07:02,7.49,22.91
2018/7/29 07:17,7.74,23.24
2018/7/29 07:32,7.74,24.06
2018/7/29 07:47,7.36,24.61
2018/7/29 08:02,7.36,25.34
2018/7/29 08:17,7.48,25.65
2018/7/29 08:32,7.23,25.65
2018/7/29 08:47,7.35,26.55
2018/7/29 09:02,7.35,26.55
2018/7/29 09:17,7.48,26.42
2018/7/29 09:32,7.35,26.82
2018/7/29 09:47,7.85,28.38
2018/7/29 10:02,7.72,30.98
2018/7/29 10:17,7.34,41.76
2018/7/29 10:32,7.33,42.06
2018/7/29 10:47,7.33,47.8
2018/7/29 11:02,7.58,50.89
2018/7/29 11:17,7.21,51.62
2018/7/29 11:32,7.33,51.68
2018/7/29 11:47,7.46,49.65
2018/7/29 12:02,7.46,39.46
2018/7/29 12:17,7.21,41.07
2018/7/29 12:32,7.58,40.82
2018/7/29 12:47,7.33,34.91
2018/7/29 13:02,7.33,32.67
2018/7/29 13:17,6.96,31.87
2018/7/29 13:32,7.21,32.49
2018/7/29 13:47,7.46,31.96
2018/7/29 14:02,6.96,32.13
2018/7/29 14:17,7.09,31.91
2018/7/29 14:32,7.21,32.71
2018/7/29 14:47,6.71,32.8
2018/7/29 15:02,7.09,32.71
2018/7/29 15:17,6.96,32.49
2018/7/29 15:32,7.09,32
2018/7/29 15:47,7.33,32
2018/7/29 16:02,6.84,31.29
2018/7/29 16:17,6.96,30.54
2018/7/29 16:32,6.71,30.28
2018/7/29 16:47,6.71,30.06
2018/7/29 17:02,6.96,29.04
2018/7/29 17:17,6.84,28.46
2018/7/29 17:32,7.09,26.82
2018/7/29 17:47,6.59,25.92
2018/7/29 18:02,6.59,25.16
2018/7/29 18:17,7.21,24.61
2018/7/29 18:32,6.71,24.34
2018/7/29 18:47,6.84,23.93
2018/7/29 19:02,6.59,23.74
2018/7/29 19:17,6.71,23.56
2018/7/29 19:32,6.59,23.24
2018/7/29 19:47,6.71,21.41
2018/7/29 20:02,6.72,21.36
2018/7/29 20:17,6.72,21.31
2018/7/29 20:32,6.6,21.36
2018/7/29 20:47,6.97,21.36
2018/7/29 21:02,6.6,21.55
2018/7/29 21:17,7.22,21.64
2018/7/29 21:32,7.09,21.6
2018/7/29 21:47,7.09,21.45
2018/7/29 22:02,6.84,21.41
2018/7/29 22:17,6.85,21.36
2018/7/29 22:32,6.6,21.36
2018/7/29 22:47,7.09,21.31
2018/7/29 23:02,6.97,21.22
2018/7/29 23:17,6.72,21.07
2018/7/29 23:32,7.09,21.03
2018/7/29 23:47,6.6,20.98
2018/7/30 00:02,6.85,20.88
2018/7/30 00:17,6.72,20.93
2018/7/30 00:32,7.22,20.88
2018/7/30 00:47,6.97,20.79
2018/7/30 01:02,6.6,20.79
2018/7/30 01:17,6.72,20.64
2018/7/30 01:32,6.72,20.64
2018/7/30 01:47,6.72,20.59
2018/7/30 02:02,6.72,20.55
2018/7/30 02:17,6.97,20.45
2018/7/30 02:32,6.6,20.4
2018/7/30 02:47,6.6,20.26
2018/7/30 03:02,6.97,20.21
2018/7/30 03:17,7.09,20.11
2018/7/30 03:32,7.22,20.11
2018/7/30 03:47,7.22,20.11
2018/7/30 04:02,6.97,20.01
2018/7/30 04:17,6.85,20.06
2018/7/30 04:32,6.97,20.01
2018/7/30 04:47,6.72,20.06
2018/7/30 05:02,6.97,19.96
2018/7/30 05:17,7.22,19.92
2018/7/30 05:32,6.97,19.92
2018/7/30 05:47,7.22,19.92
2018/7/30 06:02,6.85,20.16
2018/7/30 06:17,6.84,20.3
2018/7/30 06:32,6.97,20.5
2018/7/30 06:47,6.6,20.83
2018/7/30 07:02,6.72,21.22
2018/7/30 07:17,6.6,21.5
2018/7/30 07:32,6.97,21.74
2018/7/30 07:47,7.09,22.02
2018/7/30 08:02,6.84,22.3
2018/7/30 08:17,6.96,22.72
2018/7/30 08:32,7.09,23
2018/7/30 08:47,6.84,23.6
2018/7/30 09:02,6.96,24.2
2018/7/30 09:17,7.21,25.07
2018/7/30 09:32,6.71,26.15
2018/7/30 09:47,7.09,27.89
2018/7/30 10:02,6.59,30.81
2018/7/30 10:17,6.47,41.41
2018/7/30 10:32,6.35,41.96
2018/7/30 10:47,6.96,50.53
2018/7/30 11:02,6.84,50.83
2018/7/30 11:17,6.84,51.08
2018/7/30 11:32,6.84,51.2
2018/7/30 11:47,6.59,48.2
2018/7/30 12:02,6.59,39.32
2018/7/30 12:17,6.84,40.72
2018/7/30 12:32,6.47,40.28
2018/7/30 12:47,6.71,33.29
2018/7/30 13:02,6.96,32.53
2018/7/30 13:17,6.96,32.84
2018/7/30 13:32,6.71,32.8
2018/7/30 13:47,6.59,32.67
2018/7/30 14:02,6.71,32.8
2018/7/30 14:17,6.71,33.07
2018/7/30 14:32,6.71,32.53
2018/7/30 14:47,6.96,32.4
2018/7/30 15:02,6.35,32
2018/7/30 15:17,6.35,32.04
2018/7/30 15:32,6.47,32.27
2018/7/30 15:47,6.47,31.96
2018/7/30 16:02,6.71,31.07
2018/7/30 16:17,6.59,30.85
2018/7/30 16:32,6.35,30.36
2018/7/30 16:47,6.84,29.97
2018/7/30 17:02,6.47,29.66
2018/7/30 17:17,6.71,28.6
2018/7/30 17:32,6.22,27.58
2018/7/30 17:47,6.47,26.64
2018/7/30 18:02,6.59,25.97
2018/7/30 18:17,6.84,25.52
2018/7/30 18:32,6.35,25.07
2018/7/30 18:47,6.59,24.79
2018/7/30 19:02,6.47,24.61
2018/7/30 19:17,6.71,24.61
2018/7/30 19:32,6.35,24.34
2018/7/30 19:47,6.35,24.06
2018/7/30 20:02,6.35,23.74
2018/7/30 20:17,6.1,23.7
2018/7/30 20:32,6.47,23.6
2018/7/30 20:47,6.22,23.51
2018/7/30 21:02,6.59,23.28
2018/7/30 21:17,6.22,23.19
2018/7/30 21:32,6.71,22.96
2018/7/30 21:47,6.59,22.91
2018/7/30 22:02,6.35,22.86
2018/7/30 22:17,6.47,22.82
2018/7/30 22:32,6.1,22.68
2018/7/30 22:47,6.71,22.68
2018/7/30 23:02,6.47,22.63
2018/7/30 23:17,6.71,22.49
2018/7/30 23:32,6.59,22.58
2018/7/30 23:47,6.71,22.44
2018/7/31 00:02,6.71,22.3
2018/7/31 00:17,6.1,22.26
2018/7/31 00:32,6.35,22.26
2018/7/31 00:47,6.35,22.21
2018/7/31 01:02,6.47,22.16
2018/7/31 01:17,6.1,22.12
2018/7/31 01:32,6.47,22.16
2018/7/31 01:47,6.59,22.12
2018/7/31 02:02,6.22,22.02
2018/7/31 02:17,6.35,22.07
2018/7/31 02:32,6.71,21.97
2018/7/31 02:47,6.59,21.93
2018/7/31 03:02,6.71,21.79
2018/7/31 03:17,6.71,21.64
2018/7/31 03:32,6.35,21.6
2018/7/31 03:47,6.1,21.45
2018/7/31 04:02,6.47,21.45
2018/7/31 04:17,6.47,21.36
2018/7/31 04:32,6.47,21.36
2018/7/31 04:47,6.47,21.41
2018/7/31 05:02,6.59,21.45
2018/7/31 05:17,6.59,21.6
2018/7/31 05:32,6.22,21.55
2018/7/31 05:47,6.84,21.64
2018/7/31 06:02,6.22,21.83
2018/7/31 06:17,6.71,21.88
2018/7/31 06:32,6.35,22.35
2018/7/31 06:47,6.35,22.96
2018/7/31 07:02,6.59,22.77
2018/7/31 07:17,6.35,22.68
2018/7/31 07:32,6.47,22.86
2018/7/31 07:47,6.47,23.05
2018/7/31 08:02,6.22,23.33
2018/7/31 08:17,6.71,23.51
2018/7/31 08:32,6.1,24.25
2018/7/31 08:47,6.22,24.57
2018/7/31 09:02,6.47,24.7
2018/7/31 09:17,6.1,25.65
2018/7/31 09:32,6.71,26.73
2018/7/31 09:47,6.59,28.38
2018/7/31 10:02,6.35,30.81
2018/7/31 10:17,5.98,41.66
2018/7/31 10:32,6.35,44.01
2018/7/31 10:47,6.47,50.06
2018/7/31 11:02,6.47,51.81
2018/7/31 11:17,6.35,52.61
2018/7/31 11:32,6.47,51.75
2018/7/31 11:47,6.35,50.06
2018/7/31 12:02,6.1,40.04
2018/7/31 12:17,6.47,41.12
2018/7/31 12:32,6.35,39.99
2018/7/31 12:47,5.98,36
2018/7/31 13:02,6.22,34.86
2018/7/31 13:17,6.1,34.23
2018/7/31 13:32,6.22,34.5
2018/7/31 13:47,6.59,33.83
2018/7/31 14:02,6.47,33.47
2018/7/31 14:17,6.22,34.14
2018/7/31 14:32,6.22,34.27
2018/7/31 14:47,6.22,34.14
2018/7/31 15:02,6.22,33.69
2018/7/31 15:17,6.35,33.51
2018/7/31 15:32,5.98,33.69
2018/7/31 15:47,6.35,33.2
2018/7/31 16:02,5.74,33.02
2018/7/31 16:17,6.22,32.22
2018/7/31 16:32,6.1,31.38
2018/7/31 16:47,5.86,30.72
2018/7/31 17:02,5.98,30.1
2018/7/31 17:17,5.86,28.69
2018/7/31 17:32,6.47,27.76
2018/7/31 17:47,6.47,26.33
2018/7/31 18:02,6.22,25.43
2018/7/31 18:17,6.22,24.93
2018/7/31 18:32,6.1,24.93
2018/7/31 18:47,5.74,24.79
2018/7/31 19:02,5.98,24.29
2018/7/31 19:17,5.98,24.2
2018/7/31 19:32,5.74,24.02
2018/7/31 19:47,5.86,23.74
2018/7/31 20:02,5.98,23.37
2018/7/31 20:17,5.74,23.28
2018/7/31 20:32,6.1,23.05
2018/7/31 20:47,6.1,23
2018/7/31 21:02,5.98,22.86
2018/7/31 21:17,6.22,22.77
2018/7/31 21:32,6.22,22.77
2018/7/31 21:47,6.22,22.72
2018/7/31 22:02,6.1,22.63
2018/7/31 22:17,5.86,22.54
2018/7/31 22:32,6.1,22.54
2018/7/31 22:47,5.86,22.54
2018/7/31 23:02,5.86,22.54
2018/7/31 23:17,6.1,22.54
2018/7/31 23:32,6.1,22.58
2018/7/31 23:47,5.86,22.49
2018/8/1 00:02,6.35,22.44
2018/8/1 00:17,5.86,22.44
2018/8/1 00:32,6.22,22.4
2018/8/1 00:47,6.1,22.54
2018/8/1 01:02,6.22,22.49
2018/8/1 01:17,6.22,22.44
2018/8/1 01:32,5.86,22.3
2018/8/1 01:47,5.98,22.21
2018/8/1 02:02,6.22,22.12
2018/8/1 02:17,6.35,22.07
2018/8/1 02:32,6.1,21.97
2018/8/1 02:47,5.98,22.02
2018/8/1 03:02,6.22,21.97
2018/8/1 03:17,5.86,21.93
2018/8/1 03:32,6.22,21.97
2018/8/1 03:47,6.35,22.02
2018/8/1 04:02,5.86,21.93
2018/8/1 04:17,5.86,21.97
2018/8/1 04:32,5.86,21.97
2018/8/1 04:47,6.1,21.97
2018/8/1 05:02,6.1,21.93
2018/8/1 05:17,6.35,21.79
2018/8/1 05:32,5.98,21.5
2018/8/1 05:47,5.86,21.36
2018/8/1 06:02,5.62,21.41
2018/8/1 06:17,5.86,21.6
2018/8/1 06:32,6.1,21.79
2018/8/1 06:47,6.1,22.02
2018/8/1 07:02,5.86,22.54
2018/8/1 07:17,6.1,23.14
2018/8/1 07:32,30.26,23.6
2018/8/1 07:47,30,23.42
2018/8/1 08:02,29.62,23.33
2018/8/1 08:17,30,23.24
2018/8/1 08:32,29.62,23.47
2018/8/1 08:47,29.49,23.97
2018/8/1 09:02,29.87,24.48
2018/8/1 09:17,29.75,25.2
2018/8/1 09:32,29.36,26.19
2018/8/1 09:47,29.36,28.07
2018/8/1 10:02,28.86,31.12
2018/8/1 10:17,28.6,40.87
2018/8/1 10:32,28.87,42.06
2018/8/1 10:47,28.22,47.58
2018/8/1 11:02,28.48,48.32
2018/8/1 11:17,27.97,50
2018/8/1 11:32,27.84,49.53
2018/8/1 11:47,27.97,39.85
2018/8/1 12:02,27.71,38.27
2018/8/1 12:17,27.58,41.56
2018/8/1 12:32,27.45,44.43
2018/8/1 12:47,27.19,34.91
2018/8/1 13:02,26.8,32.22
2018/8/1 13:17,27.18,31.29
2018/8/1 13:32,27.18,31.12
2018/8/1 13:47,26.66,31.43
2018/8/1 14:02,26.53,31.47
2018/8/1 14:17,26.66,31.51
2018/8/1 14:32,26.53,31.51
2018/8/1 14:47,26.53,32.04
2018/8/1 15:02,26.4,31.96
2018/8/1 15:17,26.39,32.04
2018/8/1 15:32,25.88,32.18
2018/8/1 15:47,26.26,31.69
2018/8/1 16:02,25.87,31.51
2018/8/1 16:17,25.74,30.81
2018/8/1 16:32,25.74,30.14
2018/8/1 16:47,25.87,29.39
2018/8/1 17:02,26,29.04
2018/8/1 17:17,25.87,28.15
2018/8/1 17:32,25.22,27.13
2018/8/1 17:47,25.74,25.74
2018/8/1 18:02,25.22,25.2
2018/8/1 18:17,25.48,24.25
2018/8/1 18:32,25.47,23.88
2018/8/1 18:47,25.34,23.6
2018/8/1 19:02,25.21,23.24
2018/8/1 19:17,25.47,22.72
2018/8/1 19:32,25.21,22.35
2018/8/1 19:47,25.34,22.02
2018/8/1 20:02,24.95,21.88
2018/8/1 20:17,25.34,21.64
2018/8/1 20:32,25.47,21.6
2018/8/1 20:47,25.34,21.55
2018/8/1 21:02,25.34,21.36
2018/8/1 21:17,25.08,21.22
2018/8/1 21:32,25.47,21.07
2018/8/1 21:47,25.21,21.03
2018/8/1 22:02,24.82,20.93
2018/8/1 22:17,25.08,20.83
2018/8/1 22:32,24.69,20.79
2018/8/1 22:47,25.33,20.69
2018/8/1 23:02,25.08,20.64
2018/8/1 23:17,25.2,20.45
2018/8/1 23:32,25.08,20.5
2018/8/1 23:47,24.95,20.35
2018/8/2 00:02,24.95,20.3
2018/8/2 00:17,25.07,20.21
2018/8/2 00:32,24.95,20.06
2018/8/2 00:47,25.2,20.06
2018/8/2 01:02,25.2,19.92
2018/8/2 01:17,25.2,19.92
2018/8/2 01:32,24.69,19.96
2018/8/2 01:47,25.07,19.92
2018/8/2 02:02,25.07,19.82
2018/8/2 02:17,24.69,19.77
2018/8/2 02:32,24.43,19.67
2018/8/2 02:47,24.56,19.62
2018/8/2 03:02,24.81,19.67
2018/8/2 03:17,24.81,19.53
2018/8/2 03:32,24.81,19.53
2018/8/2 03:47,24.81,19.43
2018/8/2 04:02,24.68,19.53
2018/8/2 04:17,24.81,19.38
2018/8/2 04:32,24.94,19.33
2018/8/2 04:47,24.94,19.23
2018/8/2 05:02,24.43,19.23
2018/8/2 05:17,24.68,19.13
2018/8/2 05:32,24.3,19.33
2018/8/2 05:47,24.42,19.43
2018/8/2 06:02,24.81,19.57
2018/8/2 06:17,24.3,19.77
2018/8/2 06:32,24.55,19.96
2018/8/2 06:47,24.3,20.21
2018/8/2 07:02,24.3,20.5
2018/8/2 07:17,24.42,20.79
2018/8/2 07:32,24.42,21.07
2018/8/2 07:47,24.42,21.31
2018/8/2 08:02,24.42,21.6
2018/8/2 08:17,24.17,21.88
2018/8/2 08:32,24.55,22.26
2018/8/2 08:47,24.42,22.86
2018/8/2 09:02,24.42,23.56
2018/8/2 09:17,23.91,24.66
2018/8/2 09:32,23.78,25.7
2018/8/2 09:47,23.91,27.44
2018/8/2 10:02,24.03,30.23
2018/8/2 10:17,23.64,40.38
2018/8/2 10:32,50.74,41.81
2018/8/2 10:47,42.42,47.58
2018/8/2 11:02,39.18,49.94
2018/8/2 11:17,36.51,51.44
2018/8/2 11:32,34.34,51.2
2018/8/2 11:47,33.35,43.18
2018/8/2 12:02,31.79,39.8
2018/8/2 12:17,30.82,44.59
2018/8/2 12:32,30.08,47.47
2018/8/2 12:47,29.69,36
2018/8/2 13:02,28.72,33.83
2018/8/2 13:17,28.7,32.36
2018/8/2 13:32,28.2,32.49
2018/8/2 13:47,27.59,32.18
2018/8/2 14:02,27.46,31.87
2018/8/2 14:17,27.21,32.31
2018/8/2 14:32,26.96,32.58
2018/8/2 14:47,26.47,33.02
2018/8/2 15:02,26.59,32.31
2018/8/2 15:17,26.22,32.27
2018/8/2 15:32,25.6,31.96
2018/8/2 15:47,25.72,31.2
2018/8/2 16:02,25.71,31.12
2018/8/2 16:17,25.34,31.12
2018/8/2 16:32,25.34,30.41
2018/8/2 16:47,24.72,30.01
2018/8/2 17:02,25.09,29.22
2018/8/2 17:17,24.96,28.6
2018/8/2 17:32,24.46,27.84
2018/8/2 17:47,24.58,26.69
2018/8/2 18:02,24.33,25.61
2018/8/2 18:17,24.45,24.89
2018/8/2 18:32,24.2,24.84
2018/8/2 18:47,24.2,24.61
2018/8/2 19:02,24.45,24.11
2018/8/2 19:17,24.32,23.7
2018/8/2 19:32,23.82,23.33
2018/8/2 19:47,24.44,23
2018/8/2 20:02,23.82,22.58
2018/8/2 20:17,24.07,22.44
2018/8/2 20:32,24.07,22.21
2018/8/2 20:47,24.19,21.93
2018/8/2 21:02,24.19,22.12
2018/8/2 21:17,23.69,21.93
2018/8/2 21:32,23.81,21.97
2018/8/2 21:47,23.94,21.69
2018/8/2 22:02,23.44,21.55
2018/8/2 22:17,23.81,21.45
2018/8/2 22:32,23.81,21.31
2018/8/2 22:47,23.44,21.31
2018/8/2 23:02,23.68,21.12
2018/8/2 23:17,23.43,21.12
2018/8/2 23:32,23.81,21.03
2018/8/2 23:47,23.43,21.07
2018/8/3 00:02,23.56,21.17
2018/8/3 00:17,23.56,21.03
2018/8/3 00:32,23.43,20.93
2018/8/3 00:47,23.55,20.79
2018/8/3 01:02,23.18,20.74
2018/8/3 01:17,23.43,20.74
2018/8/3 01:32,23.3,20.59
2018/8/3 01:47,23.3,20.5
2018/8/3 02:02,23.05,20.45
2018/8/3 02:17,23.43,20.26
2018/8/3 02:32,23.18,20.26
2018/8/3 02:47,23.18,20.21
2018/8/3 03:02,23.3,20.16
2018/8/3 03:17,23.42,20.06
2018/8/3 03:32,23.17,20.11
2018/8/3 03:47,22.8,20.11
2018/8/3 04:02,22.92,20.06
2018/8/3 04:17,22.8,20.06
2018/8/3 04:32,23.05,19.96
2018/8/3 04:47,22.8,19.96
2018/8/3 05:02,23.17,19.87
2018/8/3 05:17,22.92,19.87
2018/8/3 05:32,22.67,20.01
2018/8/3 05:47,22.79,20.11
2018/8/3 06:02,23.04,20.26
